canonical_smi,scaffold,scaffold_group,in_train,in_test
Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,c1ccc(CC2=NCCN2)cc1,c1ccc(CC2=NCCN2)cc1,True,False
Nc1ccc2c3cccc4cccc(c5cccc1c52)c43,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,False,True
CCn1c2ccccc2c2nc3ccc4c(=O)[nH][nH]c(=O)c4c3nc21,O=c1[nH][nH]c(=O)c2c1ccc1nc3c(nc12)[nH]c1ccccc13,O=c1[nH][nH]c(=O)c2c1ccc1nc3c(nc12)[nH]c1ccccc13,True,False
Cc1cc(C)c(B(c2ccc(B3N(C(C)(C)C)CCN3C(C)(C)C)s2)c2c(C)cc(C)cc2C)c(C)c1,c1ccc(B(c2ccccc2)c2ccc(B3NCCN3)s2)cc1,c1ccc(B(c2ccccc2)c2ccc(B3NCCN3)s2)cc1,True,False
O=c1cc(CCl)c2cc3nc(-c4ccccc4)oc3cc2o1,O=c1ccc2cc3nc(-c4ccccc4)oc3cc2o1,O=c1ccc2cc3nc(-c4ccccc4)oc3cc2o1,True,False
c1cc(-c2ccncc2)ccn1,c1cc(-c2ccncc2)ccn1,c1cc(-c2ccncc2)ccn1,True,False
COC(=O)c1c(C(=O)OC)c2ccc(C#Cc3ccc(F)cc3)nn2c1C(=O)OC,C(#Cc1ccc2cccn2n1)c1ccccc1,C(#Cc1ccc2cccn2n1)c1ccccc1,True,False
CN(c1ccccc1)c1ccc(C=CSC=Cc2ccc(N(C)c3ccccc3)cc2)cc1,C(=Cc1ccc(Nc2ccccc2)cc1)SC=Cc1ccc(Nc2ccccc2)cc1,C(=Cc1ccc(Nc2ccccc2)cc1)SC=Cc1ccc(Nc2ccccc2)cc1,True,False
COC(=O)CN1C(=O)c2cccc3c(N4CCOCC4)ccc(c23)C1=O,O=C1NC(=O)c2ccc(N3CCOCC3)c3cccc1c23,O=C1NC(=O)c2ccc(N3CCOCC3)c3cccc1c23,True,False
C#Cc1c(C#Cc2ccc(C#Cc3cc([Si](C)(C)C)cc([Si](C)(C)C)c3C#C)s2)cc([Si](C)(C)C)cc1[Si](C)(C)C,C(#Cc1ccc(C#Cc2ccccc2)s1)c1ccccc1,C(#Cc1ccc(C#Cc2ccccc2)s1)c1ccccc1,True,False
COc1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,True,False
c1ccc(Cn2c(-c3ccccc3)nc(-c3ccco3)c2-c2ccco2)cc1,c1ccc(Cn2c(-c3ccccc3)nc(-c3ccco3)c2-c2ccco2)cc1,c1ccc(Cn2c(-c3ccccc3)nc(-c3ccco3)c2-c2ccco2)cc1,True,False
N[C@@H](Cc1ccc2ccccc2c1)C(=O)O,c1ccc2ccccc2c1,c1ccc2ccccc2c1,True,False
Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=S,O=c1[nH]c(=S)ccn1[C@H]1CCCO1,O=c1[nH]c(=S)ccn1[C@H]1CCCO1,True,False
CC1c2cc(Br)ccc2-c2cc3c(C#Cc4ccccc4)c4ccccc4c(C#Cc4ccccc4)c3cc21,C(#Cc1c2ccccc2c(C#Cc2ccccc2)c2cc3c(cc12)Cc1ccccc1-3)c1ccccc1,C(#Cc1c2ccccc2c(C#Cc2ccccc2)c2cc3c(cc12)Cc1ccccc1-3)c1ccccc1,True,False
CCOCCCn1c(Nc2ccc([N+](=O)[O-])cc2)nc2cc3c(C)c(C(N)=O)c(=O)oc3cc21,O=c1ccc2cc3nc(Nc4ccccc4)[nH]c3cc2o1,O=c1ccc2cc3nc(Nc4ccccc4)[nH]c3cc2o1,False,True
Nc1c(N=Nc2ccccc2Cl)c(=O)[nH]c2nc3ccccc3n12,O=c1[nH]c2nc3ccccc3n2cc1N=Nc1ccccc1,O=c1[nH]c2nc3ccccc3n2cc1N=Nc1ccccc1,False,True
Cc1nc2c(-c3ccc(C=C(C#N)C(=O)O)s3)ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2s1,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4cccs4)c4ncsc34)cc2)cc1,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4cccs4)c4ncsc34)cc2)cc1,True,False
Cn1cc(C=C2C(=O)NC(=O)NC2=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,O=C1NC(=O)C(=Cc2c[nH]c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc23)C(=O)N1,O=C1NC(=O)C(=Cc2c[nH]c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc23)C(=O)N1,True,False
C(=Cc1cnc2ccccc2n1)c1ccc(N(Cc2ccccn2)Cc2ccccn2)cc1,C(=Cc1cnc2ccccc2n1)c1ccc(N(Cc2ccccn2)Cc2ccccn2)cc1,C(=Cc1cnc2ccccc2n1)c1ccc(N(Cc2ccccn2)Cc2ccccn2)cc1,True,False
CC1(C)c2cc(-c3cccc4c3sc3ccccc34)ccc2N2CC(=O)NC21C,O=C1CN2c3ccc(-c4cccc5c4sc4ccccc45)cc3CC2N1,O=C1CN2c3ccc(-c4cccc5c4sc4ccccc45)cc3CC2N1,True,False
O=C1C=C(NC(Cc2ccccc2)C(=O)O)C(=O)C=C1NC(Cc1ccccc1)C(=O)O,O=C1C=C(NCCc2ccccc2)C(=O)C=C1NCCc1ccccc1,O=C1C=C(NCCc2ccccc2)C(=O)C=C1NCCc1ccccc1,True,False
c1ccc2sc(-c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3)nc2c1,c1ccc2sc(-c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3)nc2c1,c1ccc2sc(-c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3)nc2c1,True,False
c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5ccccc5c5ccccc5c4[nH]3)cc2)cc1,c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5ccccc5c5ccccc5c4[nH]3)cc2)cc1,c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5ccccc5c5ccccc5c4[nH]3)cc2)cc1,True,False
Cc1cc2nc(N=Nc3c(C)n(C)c4ccccc34)sc2cc1C,c1ccc2sc(N=Nc3c[nH]c4ccccc34)nc2c1,c1ccc2sc(N=Nc3c[nH]c4ccccc34)nc2c1,True,False
Cc1c(C(=O)C=Cc2ccco2)nnn1-c1ccnc2cc(Cl)ccc12,O=C(C=Cc1ccco1)c1cn(-c2ccnc3ccccc23)nn1,O=C(C=Cc1ccco1)c1cn(-c2ccnc3ccccc23)nn1,True,False
Cc1sc(-c2sc(C)c(C#N)c2C#N)c(C#N)c1C#N,c1csc(-c2cccs2)c1,c1csc(-c2cccs2)c1,True,False
O=C(c1ccccc1)c1c2[nH]c3ncccc3nc-2n(CCc2ccccc2)c1=O,O=C(c1ccccc1)c1c2[nH]c3ncccc3nc-2n(CCc2ccccc2)c1=O,O=C(c1ccccc1)c1c2[nH]c3ncccc3nc-2n(CCc2ccccc2)c1=O,False,True
Cn1c2ccccc2c2cc(-c3nnn[nH]3)ccc21,c1ccc2c(c1)[nH]c1ccc(-c3nnn[nH]3)cc12,c1ccc2c(c1)[nH]c1ccc(-c3nnn[nH]3)cc12,True,False
CC(C)(C)c1ccc(-c2ccc(-c3ccc(-c4ccc(C(C)(C)C)cc4)s3)s2)cc1,c1ccc(-c2ccc(-c3ccc(-c4ccccc4)s3)s2)cc1,c1ccc(-c2ccc(-c3ccc(-c4ccccc4)s3)s2)cc1,False,True
CC1=C(c2ccc(CN[C@@H]3C[C@H]3NCc3ccc(C4=CCC4C)s3)s2)CC1,C1=C(c2ccc(CN[C@@H]3C[C@H]3NCc3ccc(C4=CCC4)s3)s2)CC1,C1=C(c2ccc(CN[C@@H]3C[C@H]3NCc3ccc(C4=CCC4)s3)s2)CC1,True,False
Nc1nc2c(nc(-c3ccco3)n2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,O=c1[nH]cnc2c1nc(-c1ccco1)n2[C@H]1CCCO1,O=c1[nH]cnc2c1nc(-c1ccco1)n2[C@H]1CCCO1,True,False
O=[N+]([O-])c1ccc(C=CC=Cc2ccc3c(=C4SC=CS4)c4ccccc4c(=C4SC=CS4)c3c2)cc1,C(C=Cc1ccc2c(=C3SC=CS3)c3ccccc3c(=C3SC=CS3)c2c1)=Cc1ccccc1,C(C=Cc1ccc2c(=C3SC=CS3)c3ccccc3c(=C3SC=CS3)c2c1)=Cc1ccccc1,False,True
CC1(C)c2cccnc2-c2ncccc21,c1cnc2c(c1)Cc1cccnc1-2,c1cnc2c(c1)Cc1cccnc1-2,True,False
CC(=NNc1ccc(C=C(C#N)C#N)cc1)c1ccc(Br)cc1,C(=NNc1ccccc1)c1ccccc1,C(=NNc1ccccc1)c1ccccc1,True,False
CC(=O)c1ccc(N=NC=C2N(C)c3ccccc3C2(C)C)cc1,C(N=Nc1ccccc1)=C1Cc2ccccc2N1,C(N=Nc1ccccc1)=C1Cc2ccccc2N1,False,True
CN1c2ccccc2C(C)(C)C12C=Nc1c(c(C=Cc3cc4ccccc4c4c3OC(c3ccccc3)(c3ccccc3)C=C4)cc3ccccc13)O2,C(=Cc1cc2ccccc2c2c1OC1(C=N2)Cc2ccccc2N1)c1cc2ccccc2c2c1OC(c1ccccc1)(c1ccccc1)C=C2,C(=Cc1cc2ccccc2c2c1OC1(C=N2)Cc2ccccc2N1)c1cc2ccccc2c2c1OC(c1ccccc1)(c1ccccc1)C=C2,False,True
CN(C)c1ccc(C=Cc2ccn3cc(-c4ccccc4-c4ccc(Br)cc4)nc3c2)cc1,C(=Cc1ccn2cc(-c3ccccc3-c3ccccc3)nc2c1)c1ccccc1,C(=Cc1ccn2cc(-c3ccccc3-c3ccccc3)nc2c1)c1ccccc1,True,False
CC1c2ccccc2-c2ccc(-c3cn(-c4ccccc4)nn3)cc21,c1ccc(-n2cc(-c3ccc4c(c3)Cc3ccccc3-4)nn2)cc1,c1ccc(-n2cc(-c3ccc4c(c3)Cc3ccccc3-4)nn2)cc1,False,True
COc1ccc(C=CC=Cc2ccccc2)cc1,C(C=Cc1ccccc1)=Cc1ccccc1,C(C=Cc1ccccc1)=Cc1ccccc1,True,False
Fc1ccc(-n2c(N=Nc3ccc4ncsc4c3)ccc2-c2cccs2)cc1,c1ccc(-n2c(N=Nc3ccc4ncsc4c3)ccc2-c2cccs2)cc1,c1ccc(-n2c(N=Nc3ccc4ncsc4c3)ccc2-c2cccs2)cc1,True,False
COc1ccc(-c2cc3c(=O)[nH]c(-c4ccc(Cl)cc4)cn3n2)cc1,O=c1[nH]c(-c2ccccc2)cn2nc(-c3ccccc3)cc12,O=c1[nH]c(-c2ccccc2)cn2nc(-c3ccccc3)cc12,False,True
Cc1c(-c2nc3ccccc3s2)sc2cc(C=NNc3ccccc3)sc12,C(=NNc1ccccc1)c1cc2sc(-c3nc4ccccc4s3)cc2s1,C(=NNc1ccccc1)c1cc2sc(-c3nc4ccccc4s3)cc2s1,True,False
O=C(O)Cc1ccccc1F,c1ccccc1,c1ccccc1,False,True
CCOC(=O)c1cc(C(=O)OCC)c2cccccc1-2,c1ccc2cccc-2cc1,c1ccc2cccc-2cc1,True,False
O=c1ncn(C2CC2)c2ncccc12,O=c1ncn(C2CC2)c2ncccc12,O=c1ncn(C2CC2)c2ncccc12,False,True
c1ccc(-c2ccc(-c3ccc(-c4ccccc4)s3)s2)cc1,c1ccc(-c2ccc(-c3ccc(-c4ccccc4)s3)s2)cc1,c1ccc(-c2ccc(-c3ccc(-c4ccccc4)s3)s2)cc1,False,True
c1ccc(C2=N[C@H](c3ccccc3)CO2)cc1,c1ccc(C2=N[C@H](c3ccccc3)CO2)cc1,c1ccc(C2=N[C@H](c3ccccc3)CO2)cc1,True,False
CN1C(=O)C(c2ccc3c(c2)[nH]c2ccccc23)=C(c2c[nH]c3ccccc23)C1=O,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1ccc2c(c1)[nH]c1ccccc12,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1ccc2c(c1)[nH]c1ccccc12,True,False
CCc1ccc(-n2c(-c3cccc([N+](=O)[O-])c3)nc(-c3ccccc3)c2-c2ccccc2)cc1,c1ccc(-c2nc(-c3ccccc3)n(-c3ccccc3)c2-c2ccccc2)cc1,c1ccc(-c2nc(-c3ccccc3)n(-c3ccccc3)c2-c2ccccc2)cc1,True,False
COc1ccc2c(c1)C(c1ccccc1)(c1ccccc1)c1cc(OC)ccc1N2,c1ccc(C2(c3ccccc3)c3ccccc3Nc3ccccc32)cc1,c1ccc(C2(c3ccccc3)c3ccccc3Nc3ccccc32)cc1,True,False
Cc1nn2c(N=Nc3ccccc3)c(-c3ccccc3)nc2c2c(-c3ccccc3)n(-c3ccccc3)nc12,c1ccc(N=Nc2c(-c3ccccc3)nc3c4c(-c5ccccc5)n(-c5ccccc5)nc4cnn23)cc1,c1ccc(N=Nc2c(-c3ccccc3)nc3c4c(-c5ccccc5)n(-c5ccccc5)nc4cnn23)cc1,False,True
COc1ccc(C=c2oc(=Cc3ccccc3)c3ccccc23)cc1OC,C(c1ccccc1)=c1oc(=Cc2ccccc2)c2ccccc12,C(c1ccccc1)=c1oc(=Cc2ccccc2)c2ccccc12,True,False
O=Cc1c(-c2ccccc2)[n+]([O-])c2ccccc2[n+]1[O-],c1ccc(-c2c[nH+]c3ccccc3[nH+]2)cc1,c1ccc(-c2c[nH+]c3ccccc3[nH+]2)cc1,True,False
Cc1ccc(C)c(N=Cc2ccccn2)c1,C(=Nc1ccccc1)c1ccccn1,C(=Nc1ccccc1)c1ccccn1,True,False
Cc1ccc(CNC2=C(Br)C(=O)OC2OCc2ccccc2)cc1,O=C1C=C(NCc2ccccc2)C(OCc2ccccc2)O1,O=C1C=C(NCc2ccccc2)C(OCc2ccccc2)O1,False,True
Nc1ncc2ccccc2c1-c1ccccc1,c1ccc(-c2cncc3ccccc23)cc1,c1ccc(-c2cncc3ccccc23)cc1,True,False
CCCCn1c2cc(C=C(C#N)C(=O)O)sc2c2sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,c1ccc(N(c2ccccc2)c2ccc(-c3cc4[nH]c5ccsc5c4s3)cc2)cc1,c1ccc(N(c2ccccc2)c2ccc(-c3cc4[nH]c5ccsc5c4s3)cc2)cc1,True,False
CN(C)CCNc1c2ccccc2nc2c1cc1c3c(cccc32)C(=O)N(CCN(C)C)C1=O,O=C1NC(=O)c2cc3cc4ccccc4nc3c3cccc1c23,O=C1NC(=O)c2cc3cc4ccccc4nc3c3cccc1c23,True,False
Clc1ccc(C=Cc2ccc(-c3nc(-c4ccccc4)c(-c4ccccc4)n3-c3ccccc3)cc2)cc1,C(=Cc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2-c2ccccc2)cc1)c1ccccc1,C(=Cc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2-c2ccccc2)cc1)c1ccccc1,False,True
Cc1ccc(C=CC(=O)c2nnn(-c3ccnc4cc(Cl)ccc34)c2C)cc1,O=C(C=Cc1ccccc1)c1cn(-c2ccnc3ccccc23)nn1,O=C(C=Cc1ccccc1)c1cn(-c2ccnc3ccccc23)nn1,True,False
CCOC(=O)C1=C(c2ccccc2)NC(=O)C1=Cc1ccc(-c2cccs2)s1,O=C1NC(c2ccccc2)=CC1=Cc1ccc(-c2cccs2)s1,O=C1NC(c2ccccc2)=CC1=Cc1ccc(-c2cccs2)s1,True,False
c1ccc2c(c1)c1ccccc1c1ccccc21,c1ccc2c(c1)c1ccccc1c1ccccc21,c1ccc2c(c1)c1ccccc1c1ccccc21,True,False
CCN(CC)c1ccc(-c2nc3ccc(-n4nc5ccc6ccccc6c5n4)cc3[nH]2)c(O)c1,c1ccc(-c2nc3ccc(-n4nc5ccc6ccccc6c5n4)cc3[nH]2)cc1,c1ccc(-c2nc3ccc(-n4nc5ccc6ccccc6c5n4)cc3[nH]2)cc1,True,False
CC1=CC(=O)NC2(NC(=O)c3cccnc3N2C2CC2)C1=O,O=C1C=CC(=O)C2(N1)NC(=O)c1cccnc1N2C1CC1,O=C1C=CC(=O)C2(N1)NC(=O)c1cccnc1N2C1CC1,True,False
O=COCc1cc(=O)oc2cc3oc(-c4ccccc4)nc3cc12,O=c1ccc2cc3nc(-c4ccccc4)oc3cc2o1,O=c1ccc2cc3nc(-c4ccccc4)oc3cc2o1,True,False
O=[N+]([O-])c1cccc(C=NNC(=Cc2ccc3ccccc3n2)c2ccccc2)c1,C(=NNC(=Cc1ccc2ccccc2n1)c1ccccc1)c1ccccc1,C(=NNC(=Cc1ccc2ccccc2n1)c1ccccc1)c1ccccc1,False,True
c1ccc(-c2ccc(-c3c4ccccc4c(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)c4cc(-c5ccccc5)ccc34)cc2)cc1,c1ccc(-c2ccc(-c3c4ccccc4c(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)c4cc(-c5ccccc5)ccc34)cc2)cc1,c1ccc(-c2ccc(-c3c4ccccc4c(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)c4cc(-c5ccccc5)ccc34)cc2)cc1,False,True
CO[Si](CCCSC(=O)c1cccnc1C(=O)SCCC[Si](OC)(OC)OC)(OC)OC,c1ccncc1,c1ccncc1,False,True
Clc1ccc(Cn2c(C=Cc3ccccc3)nc(-c3ccco3)c2-c2ccco2)cc1,C(=Cc1nc(-c2ccco2)c(-c2ccco2)n1Cc1ccccc1)c1ccccc1,C(=Cc1nc(-c2ccco2)c(-c2ccco2)n1Cc1ccccc1)c1ccccc1,True,False
c1ccc2c(-c3c4ccccc4c(-c4cccc5ccccc45)c4ccccc34)cccc2c1,c1ccc2c(-c3c4ccccc4c(-c4cccc5ccccc45)c4ccccc34)cccc2c1,c1ccc2c(-c3c4ccccc4c(-c4cccc5ccccc45)c4ccccc34)cccc2c1,True,False
O=C(NN=C(c1ccccc1)c1ccccn1)c1ccccc1,O=C(NN=C(c1ccccc1)c1ccccn1)c1ccccc1,O=C(NN=C(c1ccccc1)c1ccccn1)c1ccccc1,True,False
CCOC(=O)c1cc2cc3cc(OC)ccc3nc2[nH]c1=O,O=c1ccc2cc3ccccc3nc2[nH]1,O=c1ccc2cc3ccccc3nc2[nH]1,True,False
c1cc(-c2nc3ccccc3o2)nc(-c2nc3ccccc3o2)c1,c1cc(-c2nc3ccccc3o2)nc(-c2nc3ccccc3o2)c1,c1cc(-c2nc3ccccc3o2)nc(-c2nc3ccccc3o2)c1,True,False
CC1c2cc(-c3ccc(C=C(C#N)C(=O)O)s3)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,c1ccc(N(c2ccccc2)c2ccc3c(c2)Cc2cc(-c4cccs4)ccc2-3)cc1,c1ccc(N(c2ccccc2)c2ccc3c(c2)Cc2cc(-c4cccs4)ccc2-3)cc1,True,False
CC(C)(C)c1cc(Cl)cc(C(=O)Nc2ccc([N+](=O)[O-])cc2Cl)c1O,O=C(Nc1ccccc1)c1ccccc1,O=C(Nc1ccccc1)c1ccccc1,True,False
Cc1ccc(N=Nc2ccc(O)c(C=O)c2)cc1,c1ccc(N=Nc2ccccc2)cc1,c1ccc(N=Nc2ccccc2)cc1,False,True
O=C1C(=C2Sc3ccccc3C2=O)Sc2ccccc21,O=C1C(=C2Sc3ccccc3C2=O)Sc2ccccc21,O=C1C(=C2Sc3ccccc3C2=O)Sc2ccccc21,True,False
CCCOc1ccc(C=CC(=C=O)CC(C=Cc2ccc(OCCC)c(OC)c2)OCCC)cc1OC,C=C(C=Cc1ccccc1)CCC=Cc1ccccc1,C=C(C=Cc1ccccc1)CCC=Cc1ccccc1,True,False
O=C1NC(=O)c2ccccc21,O=C1NC(=O)c2ccccc21,O=C1NC(=O)c2ccccc21,True,False
c1ccc(Nc2nc(Nc3ccccc3)nc(Nc3ccc4cc5ccccc5cc4c3)n2)cc1,c1ccc(Nc2nc(Nc3ccccc3)nc(Nc3ccc4cc5ccccc5cc4c3)n2)cc1,c1ccc(Nc2nc(Nc3ccccc3)nc(Nc3ccc4cc5ccccc5cc4c3)n2)cc1,True,False
COc1ccccc1[N+](=O)[O-],c1ccccc1,c1ccccc1,False,True
N=C(O)c1c(C(=O)O)c2c(C(=O)O)ccc3c4cccc5cccc(c(c1C(=N)O)c23)c54,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,False,True
CN1C(=O)C2=C(c3ccc(-c4ccc(C5=C6C(=O)N(C)C(c7ccccc7)=C6C(=O)N5C)s4)s3)N(C)C(=O)C2=C1c1ccccc1,O=C1NC(c2ccc(-c3ccc(C4=C5C(=O)NC(c6ccccc6)=C5C(=O)N4)s3)s2)=C2C(=O)NC(c3ccccc3)=C12,O=C1NC(c2ccc(-c3ccc(C4=C5C(=O)NC(c6ccccc6)=C5C(=O)N4)s3)s2)=C2C(=O)NC(c3ccccc3)=C12,True,False
CCN(CC)c1ccc(C=Cc2ccc(C=Cc3ccccc3)cc2)cc1,C(=Cc1ccc(C=Cc2ccccc2)cc1)c1ccccc1,C(=Cc1ccc(C=Cc2ccccc2)cc1)c1ccccc1,True,False
CC(=C1C(=O)OC(=C(C#N)C#N)C1=C(c1ccc(F)cc1)c1ccc(F)cc1)c1cc(C)oc1C,C=C1OC(=O)C(=Cc2ccoc2)C1=C(c1ccccc1)c1ccccc1,C=C1OC(=O)C(=Cc2ccoc2)C1=C(c1ccccc1)c1ccccc1,True,False
Cc1nc(C)c(C(=O)CC(=O)c2ccccc2Cl)cc1C(=O)CC(=O)c1ccccc1Cl,O=C(CC(=O)c1cncc(C(=O)CC(=O)c2ccccc2)c1)c1ccccc1,O=C(CC(=O)c1cncc(C(=O)CC(=O)c2ccccc2)c1)c1ccccc1,True,False
O=Cc1ccc2cc(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(Br)c2n1,C(#Cc1ccc2ncccc2c1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(#Cc1ccc2ncccc2c1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,True,False
CC(C)(C)c1ccc(Cn2nc(-c3ccccc3)cc2-c2nnc(-c3ccccc3)o2)cc1,c1ccc(Cn2nc(-c3ccccc3)cc2-c2nnc(-c3ccccc3)o2)cc1,c1ccc(Cn2nc(-c3ccccc3)cc2-c2nnc(-c3ccccc3)o2)cc1,True,False
CCCN1c2ccccc2Sc2cc(C=Cc3cc(=O)oc4c(O)c(O)ccc34)ccc21,O=c1cc(C=Cc2ccc3c(c2)Sc2ccccc2N3)c2ccccc2o1,O=c1cc(C=Cc2ccc3c(c2)Sc2ccccc2N3)c2ccccc2o1,False,True
CC(=O)c1ccc(N=Nc2ccc(O)c3ncccc23)cc1,c1ccc(N=Nc2cccc3ncccc23)cc1,c1ccc(N=Nc2cccc3ncccc23)cc1,True,False
N#Cc1ccccc1-c1c(C#N)c(N)nc(N)c1C#N,c1ccc(-c2ccncc2)cc1,c1ccc(-c2ccncc2)cc1,True,False
C(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,False,True
O=S(=O)(c1cccc(N2N=C(c3cccs3)CC2c2ccccc2)c1)c1cccc(N2N=C(c3cccs3)CC2c2ccccc2)c1,O=S(=O)(c1cccc(N2N=C(c3cccs3)CC2c2ccccc2)c1)c1cccc(N2N=C(c3cccs3)CC2c2ccccc2)c1,O=S(=O)(c1cccc(N2N=C(c3cccs3)CC2c2ccccc2)c1)c1cccc(N2N=C(c3cccs3)CC2c2ccccc2)c1,False,True
CCNC(=O)N=c1oc2cc(N(CC)CC)ccc2cc1C#N,N=c1ccc2ccccc2o1,N=c1ccc2ccccc2o1,True,False
CN(C)c1ccc(C(=Cc2ccc(C=C(C#N)c3ccccc3)cc2)c2ccc(N(C)C)cc2)cc1,C(=Cc1ccc(C=C(c2ccccc2)c2ccccc2)cc1)c1ccccc1,C(=Cc1ccc(C=C(c2ccccc2)c2ccccc2)cc1)c1ccccc1,True,False
Cc1c(O)ccc(N=Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1O,c1ccc(N=Nc2ccccc2)cc1,c1ccc(N=Nc2ccccc2)cc1,False,True
CCOC(=O)c1[nH]c(C)c(C(=NN)C(=O)CC(=O)Nc2ccccc2)c1C,N=C(C(=O)CC(=O)Nc1ccccc1)c1cc[nH]c1,N=C(C(=O)CC(=O)Nc1ccccc1)c1cc[nH]c1,True,False
C(=Cc1cc2ccccc2o1)c1ccc(C=Cc2cc3ccccc3o2)cc1,C(=Cc1cc2ccccc2o1)c1ccc(C=Cc2cc3ccccc3o2)cc1,C(=Cc1cc2ccccc2o1)c1ccc(C=Cc2cc3ccccc3o2)cc1,True,False
O=C1C(=CC=CC=C2C=C(c3ccccc3)OC(c3ccccc3)=C2)C(=O)c2cscc21,O=C1C(=CC=CC=C2C=C(c3ccccc3)OC(c3ccccc3)=C2)C(=O)c2cscc21,O=C1C(=CC=CC=C2C=C(c3ccccc3)OC(c3ccccc3)=C2)C(=O)c2cscc21,False,True
CCN(CC)c1ccc(C=C(C#N)c2ccc(C(C#N)=Cc3ccc(N(CC)CC)cc3)cc2)cc1,C(=Cc1ccc(C=Cc2ccccc2)cc1)c1ccccc1,C(=Cc1ccc(C=Cc2ccccc2)cc1)c1ccccc1,True,False
COc1ccc(-c2nc3cc4c(cc3[nH]2)-c2cc3[nH]c(-c5ccc(OC)cc5)nc3cc2C4C)cc1,c1ccc(-c2nc3cc4c(cc3[nH]2)-c2cc3[nH]c(-c5ccccc5)nc3cc2C4)cc1,c1ccc(-c2nc3cc4c(cc3[nH]2)-c2cc3[nH]c(-c5ccccc5)nc3cc2C4)cc1,True,False
C(#Cc1cccs1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,C(#Cc1cccs1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,C(#Cc1cccs1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,True,False
N#CC(=Cc1ccc(C=C2c3ccccc3-c3ccccc32)s1)C(=O)O,C(=C1c2ccccc2-c2ccccc21)c1cccs1,C(=C1c2ccccc2-c2ccccc21)c1cccs1,True,False
CN1c2ccc(C=C(C#N)C(=O)O)cc2Oc2c(C=C(C#N)C(=O)O)cccc21,c1ccc2c(c1)Nc1ccccc1O2,c1ccc2c(c1)Nc1ccccc1O2,True,False
Cc1cc(C)c(B(c2ccc(C#Cc3cc4ccccc4n3C)cc2)c2c(C)cc(C)cc2C)c(C)c1,C(#Cc1cc2ccccc2[nH]1)c1ccc(B(c2ccccc2)c2ccccc2)cc1,C(#Cc1cc2ccccc2[nH]1)c1ccc(B(c2ccccc2)c2ccccc2)cc1,True,False
